habitat	treeID	date	pointID	plant_species	wet_mass_g	dry_mass_g	N_leaves	dist_obs_m	slope_deg	height	observer	height_eyes_m
invaded	L10C1	27-7-23	L10	Scutia_buxifolia	NA	NA	NA	2.38	160	8.07	Agus	1.53
invaded	L10C2	27-7-23	L10	Scutia_buxifolia	NA	NA	NA	3.7	163	13.63	Agus	1.53
invaded	L10C3	27-7-23	L10	Scutia_buxifolia	0.26	0.125	5	4.14	160	12.9	Agus	1.53
invaded	L10L1	27-7-23	L10	Ligustrum_lucidum	NA	NA	NA	4.3	157	11.66	Agus	1.53
invaded	L10L2	27-7-23	L10	Ligustrum_lucidum	NA	NA	NA	2.53	165	10.97	Agus	1.53
invaded	L10L3	27-7-23	L10	Ligustrum_lucidum	NA	NA	NA	4.62	160	14.22	Agus	1.53
invaded	L11L1	3/3/2024	L11	Ligustrum_lucidum	3.04	0.956	5	4.63	147	8.68	Facu	1.55
invaded	L11L2	3/3/2024	L11	Ligustrum_lucidum	1.44	0.429	5	4.44	150	9.24	Facu	1.55
invaded	L11L3	3/3/2024	L11	Ligustrum_lucidum	1.21	0.339	5	4.68	150	9.66	Facu	1.55
invaded	L11L4	3/3/2024	L11	Ligustrum_lucidum	1.7	0.461	5	4.95	144	8.36	Facu	1.55
invaded	L11L5	3/3/2024	L11	Ligustrum_lucidum	NA	NA	NA	5.4	143	8.72	Facu	1.55
invaded	L12L1	12/12/2023	L12	Ligustrum_lucidum	1.09	0.239	5	3.2	152	7.55	Agus	1.53
invaded	L12L2	12/12/2023	L12	Ligustrum_lucidum	3.29	0.745	5	2.83	157	8.2	Agus	1.53
invaded	L12L3	12/12/2023	L12	Ligustrum_lucidum	2.71	0.61	5	3.1	145	5.96	Agus	1.53
invaded	L12L4	12/12/2023	L12	Ligustrum_lucidum	1.35	0.276	5	2.53	160	8.48	Agus	1.53
invaded	L12L5	12/12/2023	L12	Ligustrum_lucidum	1.66	0.389	5	4.71	156	12.11	Agus	1.53
invaded	L12SP41	12/12/2023	L12	NA4	NA	NA	NA	4.52	154	10.8	Agus	1.53
invaded	L12SP42	12/12/2023	L12	NA4	NA	NA	NA	4.7	152	10.37	Agus	1.53
invaded	L12SP43	12/12/2023	L12	NA4	NA	NA	NA	2.07	164	8.75	Agus	1.53
invaded	L12SP44	12/12/2023	L12	NA4	NA	NA	NA	6.36	148	11.71	Agus	1.53
invaded	L12SP45	12/12/2023	L12	NA4	NA	NA	NA	1.73	168	9.67	Agus	1.53
invaded	L13AL1	12/12/2023	L13	Populus_alba	NA	NA	NA	6.07	153	13.44	Agus	1.53
invaded	L13AL2	12/12/2023	L13	Populus_alba	NA	NA	NA	4.94	164	18.76	Agus	1.53
invaded	L13AL3	12/12/2023	L13	Populus_alba	NA	NA	NA	7.65	150	14.78	Agus	1.53
invaded	L13L1	12/12/2023	L13	Ligustrum_lucidum	0.97	0.203	5	3.97	158	11.36	Agus	1.53
invaded	L13L2	12/12/2023	L13	Ligustrum_lucidum	6.27	1.161	5	3.3	159	10.13	Agus	1.53
invaded	L13L3	12/12/2023	L13	Ligustrum_lucidum	0.74	0.156	5	2.87	155	7.68	Agus	1.53
invaded	L13L4	12/12/2023	L13	Ligustrum_lucidum	2.58	0.527	5	4.3	155	10.75	Agus	1.53
invaded	L13L5	12/12/2023	L13	Ligustrum_lucidum	1.17	0.24	5	2.53	160	8.48	Agus	1.53
invaded	L13R1	12/12/2023	L13	Quercus_sp	NA	NA	NA	6.1	154	14.04	Agus	1.53
invaded	L13R2	12/12/2023	L13	Quercus_sp	NA	NA	NA	9.52	153	20.21	Agus	1.53
invaded	L14AR1	12/12/2023	L14	Acer_sp	1.47	0.273	5	4.3	137	6.14	Agus	1.53
invaded	L14AR2	12/12/2023	L14	Acer_sp	1.41	0.248	5	5.88	153	13.07	Agus	1.53
invaded	L14AR3	12/12/2023	L14	Acer_sp	1.52	0.271	5	4.85	155	11.93	Agus	1.53
invaded	L14L1	12/12/2023	L14	Ligustrum_lucidum	2.16	0.473	5	2.51	165	10.9	Agus	1.53
invaded	L14L2	12/12/2023	L14	Ligustrum_lucidum	1.43	0.299	5	2.25	161	8.06	Agus	1.53
invaded	L14L3	12/12/2023	L14	Ligustrum_lucidum	2.88	0.67	5	1.6	159	5.7	Agus	1.53
invaded	L14L4	12/12/2023	L14	Ligustrum_lucidum	1.4	0.293	5	1.13	157	4.19	Agus	1.53
invaded	L14L5	12/12/2023	L14	Ligustrum_lucidum	3.55	0.776	5	4.08	152	9.2	Agus	1.53
invaded	L14SP4	12/12/2023	L14	NA4	NA	NA	NA	7	144	11.16	Agus	1.53
invaded	L15F1	3/3/2024	L15	Fraxinus_sp	1.68	0.457	4	6.78	149	12.83	Facu	1.55
invaded	L15L1	3/3/2024	L15	Ligustrum_lucidum	NA	NA	NA	8.32	159	23.22	Facu	1.55
invaded	L15L2	3/3/2024	L15	Ligustrum_lucidum	NA	NA	NA	8.72	154	19.43	Facu	1.55
invaded	L15L3	3/3/2024	L15	Ligustrum_lucidum	NA	NA	NA	6.42	144	10.39	Facu	1.55
invaded	L15OL1	3/3/2024	L15	Ulmus_populus	2.7	0.873	5	7.25	155	17.1	Facu	1.55
invaded	L15OL2	3/3/2024	L15	Ulmus_populus	NA	NA	NA	7.3	138	9.66	Facu	1.55
invaded	L15OL3	3/3/2024	L15	Ulmus_populus	1.66	0.548	5	8.8	145	14.12	Facu	1.55
invaded	L15OL4	3/3/2024	L15	Ulmus_populus	NA	NA	NA	5	141	7.72	Facu	1.55
invaded	L16L1	15-12-23	L16	Ligustrum_lucidum	2.72	0.489	5	4.12	145	7.51	Fede	1.63
invaded	L16L2	15-12-23	L16	Ligustrum_lucidum	1.32	0.27	5	3.18	144	6.01	Fede	1.63
invaded	L16L3	15-12-23	L16	Ligustrum_lucidum	2.5	0.478	5	5.61	151	11.75	Fede	1.63
invaded	L16L4	15-12-23	L16	Ligustrum_lucidum	1.69	0.333	5	4.21	155	10.66	Fede	1.63
invaded	L16L5	15-12-23	L16	Ligustrum_lucidum	1.96	0.332	5	2.54	152	6.41	Fede	1.63
invaded	L16SP51	15-12-23	L16	NA5	NA	NA	NA	4.28	140	6.73	Fede	1.63
invaded	L16SP61	15-12-23	L16	NA6	NA	NA	NA	3.43	166	15.39	Fede	1.63
invaded	L17E1	15-12-23	L17	Eucalyptus_sp	NA	NA	NA	5.88	166	25.21	Fede	1.63
invaded	L17E2	15-12-23	L17	Eucalyptus_sp	NA	NA	NA	4.06	166	17.91	Fede	1.63
invaded	L17E3	15-12-23	L17	Eucalyptus_sp	NA	NA	NA	2.06	168	11.32	Fede	1.63
invaded	L17E4	15-12-23	L17	Eucalyptus_sp	NA	NA	NA	2.17	167	11.03	Fede	1.63
invaded	L17E5	15-12-23	L17	Eucalyptus_sp	NA	NA	NA	3.44	152	8.1	Fede	1.63
invaded	L17L1	15-12-23	L17	Ligustrum_lucidum	2.54	0.699	5	2.57	146	5.44	Fede	1.63
invaded	L17L2	15-12-23	L17	Ligustrum_lucidum	2.76	0.642	4	4.68	154	11.23	Fede	1.63
invaded	L17L3	15-12-23	L17	Ligustrum_lucidum	1.9	0.549	5	3.42	148	7.1	Fede	1.63
invaded	L17L4	15-12-23	L17	Ligustrum_lucidum	1.3	0.38	5	4.05	122	4.16	Fede	1.63
invaded	L17L5	15-12-23	L17	Ligustrum_lucidum	1.94	0.547	5	3.6	147	7.17	Fede	1.63
invaded	L17MO1	15-12-23	L17	Morus_alba	5.75	1.548	5	3.43	166	15.41	Fede	1.65
invaded	L18L1	15-12-23	L18	Ligustrum_lucidum	1.22	0.258	5	3.51	148	7.25	Fede	1.63
invaded	L18L2	15-12-23	L18	Ligustrum_lucidum	1.38	0.284	5	2.73	150	6.36	Fede	1.63
invaded	L18L3	15-12-23	L18	Ligustrum_lucidum	4.6	1.023	5	1.8	160	6.58	Fede	1.63
invaded	L18L4	15-12-23	L18	Ligustrum_lucidum	1.75	0.348	5	2.11	158	6.85	Fede	1.63
invaded	L18L5	15-12-23	L18	Ligustrum_lucidum	2.47	0.621	5	1.36	154	4.42	Fede	1.63
invaded	L18P1	15-12-23	L18	Ligustrum_lucidum	0.6	0.111	5	2.59	158	8.04	Fede	1.63
invaded	L19L1	15-12-23	L19	Ligustrum_lucidum	1.77	0.5	5	3.37	164	13.38	Fede	1.63
invaded	L19L2	15-12-23	L19	Ligustrum_lucidum	2.28	0.535	5	3.82	157	10.63	Fede	1.63
invaded	L19L3	15-12-23	L19	Ligustrum_lucidum	2.6	0.634	5	3.74	159	11.37	Fede	1.63
invaded	L19L4	15-12-23	L19	Ligustrum_lucidum	4.43	0.979	5	2.62	155	7.25	Fede	1.63
invaded	L19L5	15-12-23	L19	Ligustrum_lucidum	2.83	0.61	5	3.65	160	11.66	Fede	1.63
invaded	L19P1	15-12-23	L19	Melia_azedarach	NA	NA	NA	2.31	151	5.8	Fede	1.63
invaded	L1C1	27-7-23	L1	Scutia_buxifolia	NA	NA	NA	4.65	160	14.31	Agus	1.53
invaded	L1C2	27-7-23	L1	Scutia_buxifolia	NA	NA	NA	5.33	145	9.14	Agus	1.53
invaded	L1C3	27-7-23	L1	Scutia_buxifolia	0.35	0.152	5	3.32	142	5.78	Agus	1.53
invaded	L1L1	27-7-23	L1	Ligustrum_lucidum	NA	NA	NA	4.7	151	10.01	Agus	1.53
invaded	L1L2	27-7-23	L1	Ligustrum_lucidum	NA	NA	NA	4.38	146	8.02	Agus	1.53
invaded	L1L3	27-7-23	L1	Ligustrum_lucidum	NA	NA	NA	4.93	157	13.14	Agus	1.53
invaded	L20E1	3/8/2024	L20	Eucalyptus_sp	NA	NA	NA	14.38	152	28.59	Facu	1.55
invaded	L20L1	3/8/2024	L20	Ligustrum_lucidum	2.26	0.611	5	5.54	144	9.18	Facu	1.55
invaded	L20L2	3/8/2024	L20	Ligustrum_lucidum	4.96	1.359	5	6.63	152	14.02	Facu	1.55
invaded	L20L3	3/8/2024	L20	Ligustrum_lucidum	NA	NA	NA	5.73	149	11.09	Facu	1.55
invaded	L20L4	3/8/2024	L20	Ligustrum_lucidum	NA	NA	NA	4.82	148	9.26	Facu	1.55
invaded	L20L5	3/8/2024	L20	Ligustrum_lucidum	2.83	0.769	5	6.5	145	10.83	Facu	1.55
invaded	L21AR1	30-11-23	L21	Acer_sp	1.51	0.349	5	6.54	140	9.32	Agus	1.53
invaded	L21E1	30-11-23	L21	Eucalyptus_sp	NA	NA	NA	13.31	151	25.56	Facu	1.55
invaded	L21L1	30-11-23	L21	Ligustrum_lucidum	1.39	0.382	5	8.11	134	9.38	Facu	1.55
invaded	L21L2	30-11-23	L21	Ligustrum_lucidum	2.47	0.796	5	3.8	114	3.24	Facu	1.55
invaded	L21L3	30-11-23	L21	Ligustrum_lucidum	1.39	0.442	5	7.65	138	10.05	Facu	1.55
invaded	L21L4	30-11-23	L21	Ligustrum_lucidum	4.02	1.127	5	7.34	143	11.29	Facu	1.55
invaded	L21L5	30-11-23	L21	Ligustrum_lucidum	1.69	0.455	5	7.68	129	7.77	Facu	1.55
invaded	L22E1	30-11-23	L22	Eucalyptus_sp	4.52	1.285	5	16.24	139	20.23	Facu	1.55
invaded	L22E2	30-11-23	L22	Eucalyptus_sp	2.45	0.727	5	16.24	145	24.74	Facu	1.55
invaded	L22E3	30-11-23	L22	Eucalyptus_sp	NA	NA	NA	16.44	133	16.88	Facu	1.55
invaded	L22L1	30-11-23	L22	Ligustrum_lucidum	1.25	0.369	5	10.2	140	13.71	Facu	1.55
invaded	L22L2	30-11-23	L22	Ligustrum_lucidum	1.79	0.419	5	8.54	144	13.3	Facu	1.55
invaded	L22L3	30-11-23	L22	Ligustrum_lucidum	3.23	0.871	5	9.36	142	13.53	Facu	1.55
invaded	L22L4	30-11-23	L22	Ligustrum_lucidum	2.96	0.84	5	9.53	139	12.51	Facu	1.55
invaded	L22L5	30-11-23	L22	Ligustrum_lucidum	2.96	0.881	5	8.6	136	10.46	Facu	1.55
invaded	L23AR1	30-11-23	L23	Acer_sp	2.13	0.488	5	6.02	144	9.84	Facu	1.55
invaded	L23L1	30-11-23	L23	Ligustrum_lucidum	4.1	1.385	5	6.52	142	9.9	Facu	1.55
invaded	L23L2	30-11-23	L23	Ligustrum_lucidum	4.14	0.824	5	8.44	130	8.63	Facu	1.55
invaded	L23L3	30-11-23	L23	Ligustrum_lucidum	1.87	0.449	5	9.62	137	11.87	Facu	1.55
invaded	L23L4	30-11-23	L23	Ligustrum_lucidum	2.26	0.62	5	7.33	142	10.93	Facu	1.55
invaded	L23L5	30-11-23	L23	Ligustrum_lucidum	1.94	0.557	5	9.62	138	12.23	Facu	1.55
invaded	L24L1	30-11-23	L24	Ligustrum_lucidum	2.54	0.703	5	4.8	141	7.48	Facu	1.55
invaded	L24L2	30-11-23	L24	Ligustrum_lucidum	2.55	0.691	5	8.18	145	13.23	Facu	1.55
invaded	L24L3	30-11-23	L24	Ligustrum_lucidum	3.46	0.939	5	9.73	142	14	Facu	1.55
invaded	L24L4	30-11-23	L24	Ligustrum_lucidum	3.25	0.951	5	8.25	145	13.33	Facu	1.55
invaded	L24L5	30-11-23	L24	Ligustrum_lucidum	2.11	0.476	5	9.33	152	19.1	Facu	1.55
invaded	L25E1	30-11-23	L25	Eucalyptus_sp	NA	NA	NA	11.16	150	20.88	Facu	1.55
invaded	L25E2	30-11-23	L25	Eucalyptus_sp	NA	NA	NA	11.86	152	23.86	Facu	1.55
invaded	L25L1	30-11-23	L25	Ligustrum_lucidum	3.55	0.841	5	8.08	148	14.48	Facu	1.55
invaded	L25L2	30-11-23	L25	Ligustrum_lucidum	0.77	0.185	5	7.68	149	14.33	Facu	1.55
invaded	L25L3	30-11-23	L25	Ligustrum_lucidum	1.93	0.431	5	7.4	148	13.39	Facu	1.55
invaded	L25L4	30-11-23	L25	Ligustrum_lucidum	1.46	0.386	5	9.56	145	15.2	Facu	1.55
invaded	L25L5	30-11-23	L25	Ligustrum_lucidum	2.56	0.634	5	8	139	10.75	Facu	1.55
invaded	L26L1	16-2-24	L26	Ligustrum_lucidum	2.11	0.638	4	4.74	154	11.27	Facu	1.55
invaded	L26L2	16-2-24	L26	Ligustrum_lucidum	NA	NA	NA	5.06	154	11.92	Facu	1.55
invaded	L26L3	16-2-24	L26	Ligustrum_lucidum	2.75	0.836	5	4.73	153	10.83	Facu	1.55
invaded	L26L4	16-2-24	L26	Ligustrum_lucidum	NA	NA	NA	4.3	153	9.99	Facu	1.55
invaded	L26L5	16-2-24	L26	Ligustrum_lucidum	NA	NA	NA	3.82	144	6.81	Facu	1.55
invaded	L27L1	16-2-24	L27	Ligustrum_lucidum	1.74	0.414	5	4.67	152	10.33	Facu	1.55
invaded	L27L2	16-2-24	L27	Ligustrum_lucidum	2.64	0.915	5	5.56	152	12.01	Facu	1.55
invaded	L27L3	16-2-24	L27	Ligustrum_lucidum	3.04	0.985	5	5.33	160	16.19	Facu	1.55
invaded	L27L4	16-2-24	L27	Ligustrum_lucidum	2.42	0.723	5	6.11	152	13.04	Facu	1.55
invaded	L27L5	16-2-24	L27	Ligustrum_lucidum	3.98	1.397	5	5.22	148	9.9	Facu	1.55
invaded	L28L1	16-2-24	L28	Ligustrum_lucidum	2.2	0.663	5	5.45	142	8.53	Facu	1.55
invaded	L28L2	16-2-24	L28	Ligustrum_lucidum	2.01	0.58	5	5.5	150	11.08	Facu	1.55
invaded	L28L3	16-2-24	L28	Ligustrum_lucidum	NA	NA	NA	5.69	149	11.02	Facu	1.55
invaded	L28L4	16-2-24	L28	Ligustrum_lucidum	1.15	0.273	5	5.76	155	13.9	Facu	1.55
invaded	L28L5	16-2-24	L28	Ligustrum_lucidum	2.51	0.7	5	6	152	12.83	Facu	1.55
invaded	L29L1	16-2-24	L29	Ligustrum_lucidum	NA	NA	NA	4.64	160	14.3	Facu	1.55
invaded	L29L2	16-2-24	L29	Ligustrum_lucidum	NA	NA	NA	5.51	145	9.42	Facu	1.55
invaded	L29L3	16-2-24	L29	Ligustrum_lucidum	2.98	0.932	5	4.98	132	6.03	Facu	1.55
invaded	L29L4	16-2-24	L29	Ligustrum_lucidum	1.76	0.533	5	5.61	153	12.56	Facu	1.55
invaded	L29L5	16-2-24	L29	Ligustrum_lucidum	1.96	0.526	5	4.28	158	12.14	Facu	1.55
invaded	L2C1	27-7-23	L2	Scutia_buxifolia	NA	NA	NA	3.6	159	10.91	Agus	1.53
invaded	L2C2	27-7-23	L2	Scutia_buxifolia	NA	NA	NA	6.27	146	10.83	Agus	1.53
invaded	L2L1	27-7-23	L2	Ligustrum_lucidum	NA	NA	NA	5.67	146	9.94	Agus	1.53
invaded	L2L2	27-7-23	L2	Ligustrum_lucidum	NA	NA	NA	6.6	152	13.94	Agus	1.53
invaded	L2L3	27-7-23	L2	Ligustrum_lucidum	NA	NA	NA	6.58	155	15.64	Agus	1.53
invaded	L30L1	16-12-23	L30	Ligustrum_lucidum	2.58	0.656	5	2.86	152	6.91	Agus	1.53
invaded	L30L2	16-12-23	L30	Ligustrum_lucidum	1.47	0.344	5	2.6	153	6.63	Agus	1.53
invaded	L30L3	16-12-23	L30	Ligustrum_lucidum	2.34	0.585	5	2.92	166	13.24	Agus	1.53
invaded	L30L4	16-12-23	L30	Ligustrum_lucidum	2.59	0.633	5	3.74	155	9.55	Agus	1.53
invaded	L30L5	16-12-23	L30	Ligustrum_lucidum	1.3	0.322	5	3.16	158	9.35	Agus	1.53
invaded	L31L1	16-12-23	L31	Ligustrum_lucidum	3.03	0.684	5	5.86	154	13.54	Agus	1.53
invaded	L31L2	16-12-23	L31	Ligustrum_lucidum	3.13	0.807	5	7.13	147	12.51	Agus	1.53
invaded	L31L3	16-12-23	L31	Ligustrum_lucidum	3	0.762	5	4.77	132	5.82	Agus	1.53
invaded	L31L4	16-12-23	L31	Ligustrum_lucidum	3.11	0.763	5	4.5	150	9.32	Agus	1.53
invaded	L31L5	16-12-23	L31	Ligustrum_lucidum	3.28	0.751	5	3	160	9.77	Agus	1.53
invaded	L32C1	16-12-23	L32	Scutia_buxifolia	1.11	0.247	5	3.14	152	7.44	Agus	1.53
invaded	L32C2	16-12-23	L32	Scutia_buxifolia	0.46	0.198	5	2.68	147	5.66	Agus	1.53
invaded	L32L1	16-12-23	L32	Ligustrum_lucidum	1.26	0.273	4	3.52	162	12.36	Agus	1.53
invaded	L32L2	16-12-23	L32	Ligustrum_lucidum	1.56	0.354	5	3.14	157	8.93	Agus	1.53
invaded	L32L3	16-12-23	L32	Ligustrum_lucidum	2.19	0.558	5	2.27	156	6.63	Agus	1.53
invaded	L32L4	16-12-23	L32	Ligustrum_lucidum	1.84	0.466	5	2.38	157	7.14	Agus	1.53
invaded	L32L5	16-12-23	L32	Ligustrum_lucidum	2.34	0.589	5	4.98	148	9.5	Agus	1.53
invaded	L33L1	20-12-23	L33	Ligustrum_lucidum	NA	NA	NA	3.37	157	9.47	Agus	1.53
invaded	L33L2	20-12-23	L33	Ligustrum_lucidum	1.518	0.545	5	3.3	157	9.3	Agus	1.53
invaded	L33L3	20-12-23	L33	Ligustrum_lucidum	NA	NA	NA	3.4	166	15.17	Agus	1.53
invaded	L33L4	20-12-23	L33	Ligustrum_lucidum	NA	NA	NA	3.08	160	9.99	Agus	1.53
invaded	L33L5	20-12-23	L33	Ligustrum_lucidum	NA	NA	NA	3.58	161	11.93	Agus	1.53
invaded	L34C1	20-12-23	L34	Scutia_buxifolia	0.146	0.107	4	2.6	160	8.67	Agus	1.53
invaded	L34C2	20-12-23	L34	Scutia_buxifolia	0.144	0.11	5	2.58	152	6.38	Agus	1.53
invaded	L34C3	20-12-23	L34	Scutia_buxifolia	0.319	0.176	5	3.73	155	9.53	Agus	1.53
invaded	L34C4	20-12-23	L34	Scutia_buxifolia	0.149	0.124	5	3.39	140	5.57	Agus	1.53
invaded	L34L1	20-12-23	L34	Ligustrum_lucidum	0.39	0.171	5	2.73	159	8.64	Agus	1.53
invaded	L34L2	20-12-23	L34	Ligustrum_lucidum	NA	NA	NA	2.94	166	13.32	Agus	1.53
invaded	L34L3	20-12-23	L34	Ligustrum_lucidum	2.663	0.812	5	3.14	157	8.93	Agus	1.53
invaded	L34L4	20-12-23	L34	Ligustrum_lucidum	1.53	0.53	5	2.66	156	7.5	Agus	1.53
invaded	L34ST1	20-12-23	L34	Jodina_rhombifolia	0.29	0.114	2	2.65	152	6.51	Agus	1.53
invaded	L34ST2	20-12-23	L34	Jodina_rhombifolia	NA	NA	NA	2.22	160	7.63	Agus	1.53
invaded	L34ST3	20-12-23	L34	Jodina_rhombifolia	NA	NA	NA	3.44	160	10.98	Agus	1.53
invaded	L34T1	20-12-23	L34	Celtis_tala	0.304	0.161	5	2.29	158	7.2	Agus	1.53
invaded	L35L1	3/3/2024	L35	Ligustrum_lucidum	NA	NA	NA	4.04	144	7.11	Facu	1.55
invaded	L35L2	3/3/2024	L35	Ligustrum_lucidum	NA	NA	NA	4.94	152	10.84	Facu	1.55
invaded	L35L3	3/3/2024	L35	Ligustrum_lucidum	1.49	0.478	5	5.74	153	12.82	Facu	1.55
invaded	L35L4	3/3/2024	L35	Ligustrum_lucidum	2.23	0.704	5	5.27	156	13.39	Facu	1.55
invaded	L35L5	3/3/2024	L35	Ligustrum_lucidum	0.83	0.243	5	4.69	150	9.67	Facu	1.55
invaded	L36L1	3/3/2024	L36	Ligustrum_lucidum	NA	NA	NA	5.33	144	8.89	Facu	1.55
invaded	L36L2	3/3/2024	L36	Ligustrum_lucidum	0.68	0.173	5	5.48	156	13.86	Facu	1.55
invaded	L36L3	3/3/2024	L36	Ligustrum_lucidum	NA	NA	NA	5.42	146	9.59	Facu	1.55
invaded	L36L4	3/3/2024	L36	Ligustrum_lucidum	1.46	0.456	5	4.17	151	9.07	Facu	1.55
invaded	L36L5	3/3/2024	L36	Ligustrum_lucidum	1.83	0.566	5	4.68	156	12.06	Facu	1.55
invaded	L37C1	3/3/2024	L37	Scutia_buxifolia	0.27	0.144	5	5.93	138	8.14	Facu	1.55
invaded	L37L1	3/3/2024	L37	Ligustrum_lucidum	2.09	0.674	5	4.77	136	6.49	Facu	1.55
invaded	L37L2	3/3/2024	L37	Ligustrum_lucidum	NA	NA	NA	4.3	155	10.77	Facu	1.55
invaded	L37L3	3/3/2024	L37	Ligustrum_lucidum	2.74	0.673	5	5.62	138	7.79	Facu	1.55
invaded	L37L4	3/3/2024	L37	Ligustrum_lucidum	NA	NA	NA	4.44	142	7.23	Facu	1.55
invaded	L37L5	3/3/2024	L37	Ligustrum_lucidum	1.83	0.629	5	5.26	151	11.04	Facu	1.55
invaded	L37ST1	3/3/2024	L37	Jodina_rhombifolia	1.94	0.705	5	5.13	150	10.44	Facu	1.55
invaded	L38L1	3/3/2024	L38	Ligustrum_lucidum	NA	NA	NA	5.9	144	9.67	Facu	1.55
invaded	L38L2	3/3/2024	L38	Ligustrum_lucidum	2.39	0.66	5	5.9	149	11.37	Facu	1.55
invaded	L38L3	3/3/2024	L38	Ligustrum_lucidum	NA	NA	NA	5.15	150	10.47	Facu	1.55
invaded	L38L4	3/3/2024	L38	Ligustrum_lucidum	1.1	0.304	5	6.15	145	10.33	Facu	1.55
invaded	L38L5	3/3/2024	L38	Ligustrum_lucidum	1.3	0.408	5	4.9	146	8.81	Facu	1.55
invaded	L39AR1	3/3/2024	L39	Acer_sp	1.92	0.231	5	5.83	146	10.19	Facu	1.55
invaded	L39L1	3/3/2024	L39	Ligustrum_lucidum	0.84	0.252	5	6.71	139	9.27	Facu	1.55
invaded	L39L2	3/3/2024	L39	Ligustrum_lucidum	3.36	1.125	5	5.36	154	12.54	Facu	1.55
invaded	L39L3	3/3/2024	L39	Ligustrum_lucidum	0.82	0.241	5	5.6	140	8.22	Facu	1.55
invaded	L39L4	3/3/2024	L39	Ligustrum_lucidum	1.42	0.411	5	4.48	158	12.64	Facu	1.55
invaded	L39L5	3/3/2024	L39	Ligustrum_lucidum	1.3	0.386	5	5.68	149	11	Facu	1.55
invaded	L3L1	27-7-23	L3	Ligustrum_lucidum	NA	NA	NA	1.38	159	5.13	Agus	1.53
invaded	L3L2	27-7-23	L3	Ligustrum_lucidum	NA	NA	NA	4.77	139	7.02	Agus	1.53
invaded	L3L3	27-7-23	L3	Ligustrum_lucidum	NA	NA	NA	6.7	145	11.1	Agus	1.53
invaded	L3ST1	27-7-23	L3	Jodina_rhombifolia	0.97	0.402	5	5.42	136	7.14	Agus	1.53
invaded	L40L1	20-12-23	L40	Ligustrum_lucidum	NA	NA	NA	3.21	165	13.51	Agus	1.53
invaded	L40L2	20-12-23	L40	Ligustrum_lucidum	NA	NA	NA	2.03	162	7.78	Agus	1.53
invaded	L40L3	20-12-23	L40	Ligustrum_lucidum	3.476	1.155	5	3.34	160	10.71	Agus	1.53
invaded	L40L4	20-12-23	L40	Ligustrum_lucidum	NA	NA	NA	2.5	170	15.71	Agus	1.53
invaded	L40L5	20-12-23	L40	Ligustrum_lucidum	NA	NA	NA	3.01	160	9.8	Agus	1.53
invaded	L41E1	18-12-23	L41	Eucalyptus_sp	NA	NA	NA	4.96	158	13.83	Facu	1.55
invaded	L41L1	18-12-23	L41	Ligustrum_lucidum	1.62	0.553	5	4.55	136	6.26	Facu	1.55
invaded	L41L2	18-12-23	L41	Ligustrum_lucidum	2.48	0.652	5	4.58	145	8.09	Facu	1.55
invaded	L41L3	18-12-23	L41	Ligustrum_lucidum	NA	NA	NA	4.03	136	5.72	Facu	1.55
invaded	L41L4	18-12-23	L41	Ligustrum_lucidum	2.69	0.739	4	4.23	142	6.96	Facu	1.55
invaded	L41L5	18-12-23	L41	Ligustrum_lucidum	3.84	0.844	5	7.1	150	13.85	Facu	1.55
invaded	L41P1	18-12-23	L41	Melia_azedarach	NA	NA	NA	8.74	145	14.03	Facu	1.55
invaded	L42AR1	16-12-23	L42	Acer_sp	1.33	0.285	5	5.07	143	8.36	Fede	1.63
invaded	L42E1	16-12-23	L42	Eucalyptus_sp	NA	NA	NA	5.41	160	16.49	Fede	1.63
invaded	L42L1	16-12-23	L42	Ligustrum_lucidum	0.92	0.197	5	3.75	150	8.13	Fede	1.63
invaded	L42L2	16-12-23	L42	Ligustrum_lucidum	2	0.432	5	3.06	157	8.84	Fede	1.63
invaded	L42L3	16-12-23	L42	Ligustrum_lucidum	1.99	0.538	5	7.36	146	12.54	Fede	1.63
invaded	L42L4	16-12-23	L42	Ligustrum_lucidum	2.65	0.693	5	4.02	159	12.1	Fede	1.63
invaded	L42L5	16-12-23	L42	Ligustrum_lucidum	1.39	0.362	5	4.52	164	17.39	Fede	1.63
invaded	L42LT1	16-12-23	L42	Ligustrum_sinense	2.61	0.298	5	1.58	148	4.16	Fede	1.63
invaded	L42LT2	16-12-23	L42	Ligustrum_sinense	2.74	0.343	5	3.62	144	6.61	Fede	1.63
invaded	L42LT3	16-12-23	L42	Ligustrum_sinense	NA	NA	NA	2.87	149	6.41	Fede	1.63
invaded	L42LT4	16-12-23	L42	Ligustrum_sinense	NA	NA	NA	4.2	138	6.29	Fede	1.63
invaded	L42LT5	16-12-23	L42	Ligustrum_sinense	NA	NA	NA	4.64	138	6.78	Fede	1.63
invaded	L43AR1	16-12-23	L43	Acer_sp	2.94	0.668	5	1.94	151	5.03	Agus	1.53
invaded	L43E1	16-12-23	L43	Eucalyptus_sp	1.09	0.516	5	5.91	171	38.84	Agus	1.53
invaded	L43E2	16-12-23	L43	Eucalyptus_sp	1.08	0.52	5	2.76	166	12.6	Agus	1.53
invaded	L43E3	16-12-23	L43	Eucalyptus_sp	NA	NA	NA	4.28	172	31.98	Agus	1.53
invaded	L43E4	16-12-23	L43	Eucalyptus_sp	NA	NA	NA	2.43	164	10	Agus	1.53
